id,price_doc
30975,6618601.0
30976,5441691.0
30977,6605409.5
30978,7307939.0
30979,3233107.25
30980,6696549.0
30981,5959948.5
30982,6898118.5
30983,3797329.5
30984,5915429.5
30985,3850395.75
30986,9872942.0
30987,8085456.5
30988,5922169.0
30989,7275360.0
30990,11819430.0
30991,7570850.5
30992,2785443.75
30993,7456632.0
30994,4795346.5
30995,6675220.5
30996,5894031.0
30997,7553009.0
30998,6088247.5
30999,6692756.5
31000,7815295.5
31001,6726471.5
31002,9160948.0
31003,8336692.5
31004,4159091.75
31005,2882350.25
31006,6910774.0
31007,4990101.0
31008,5571024.0
31009,6693184.0
31010,6427902.0
31011,4352045.0
31012,6130015.0
31013,7471922.5
31014,9815524.0
31015,7345698.5
31016,4323216.5
31017,9573090.0
31018,5237267.5
31019,4434750.5
31020,6892266.0
31021,11755355.0
31022,20819652.0
31023,9795307.0
31024,4684821.0
31025,6458921.5
31026,5874216.5
31027,4615723.0
31028,3342896.25
31029,7311320.0
31030,6743113.0
31031,8568693.0
31032,9920776.0
31033,8035613.5
31034,6924569.0
31035,10442355.0
31036,6201646.5
31037,25184960.0
31038,4413663.0
31039,8655340.0
31040,6195463.0
31041,4344415.0
31042,3656707.25
31043,6324554.0
31044,8495802.0
31045,6701442.5
31046,13485758.0
31047,7869173.5
31048,5927684.0
31049,4240115.5
31050,7920409.0
31051,6651207.0
31052,3973499.5
31053,15900990.0
31054,6647712.5
31055,5420336.5
31056,11785303.0
31057,5595080.0
31058,7282788.0
31059,3040097.75
31060,7228814.5
31061,6809968.5
31062,6871284.5
31063,3473520.25
31064,5230708.5
31065,8741596.0
31066,4621550.5
31067,7614426.0
31068,4324647.5
31069,4652040.0
31070,5218237.5
31071,3190553.0
31072,7692839.5
31073,2042917.625
31074,6702912.5
31075,6934065.0
31076,6402945.5
31077,5828475.0
31078,4350887.5
31079,5522996.0
31080,6500850.5
31081,2800949.75
31082,10181720.0
31083,5314347.0
31084,9546869.0
31085,11744508.0
31086,3964736.75
31087,4815695.0
31088,7080713.0
31089,6125678.5
31090,35846564.0
31091,3371798.75
31092,7078262.5
31093,6321545.0
31094,5692959.0
31095,4900706.0
31096,17724664.0
31097,8557277.0
31098,10194098.0
31099,14529776.0
31100,4341379.0
31101,4000068.5
31102,5842616.5
31103,11335501.0
31104,5052853.5
31105,7801958.0
31106,4451997.5
31107,5731506.5
31108,6240709.0
31109,5923061.5
31110,9317804.0
31111,9979704.0
31112,5524824.0
31113,3661603.25
31114,4395986.0
31115,5925818.5
31116,5657406.0
31117,6243757.0
31118,3985598.5
31119,2995549.75
31120,5290913.0
31121,6351748.5
31122,5719984.5
31123,5334134.5
31124,5357928.5
31125,11864015.0
31126,18993860.0
31127,6057517.5
31128,5953098.0
31129,5629366.0
31130,12384247.0
31131,7256021.0
31132,8773090.0
31133,10172829.0
31134,6186801.5
31135,9913644.0
31136,8582515.0
31137,4283388.0
31138,6595910.5
31139,3893821.75
31140,6509027.0
31141,6774794.5
31142,9742316.0
31143,4989887.0
31144,4097310.25
31145,5830265.5
31146,4920361.0
31147,10608417.0
31148,6226026.0
31149,2145632.0
31150,8316134.0
31151,3844921.0
31152,7889289.0
31153,5663722.0
31154,14318051.0
31155,6043306.0
31156,7394188.5
31157,4353938.0
31158,9075919.0
31159,6624360.0
31160,5300463.5
31161,3386090.25
31162,4665164.0
31163,5591959.0
31164,6245627.0
31165,6334405.5
31166,5831194.0
31167,6786414.5
31168,9800708.0
31169,7167643.0
31170,5358495.5
31171,11290146.0
31172,5796452.0
31173,9740885.0
31174,8777007.0
31175,17641124.0
31176,5293734.5
31177,8345856.5
31178,4316452.0
31179,4399442.0
31180,4341631.5
31181,8650439.0
31182,6657451.5
31183,8132684.5
31184,5079039.0
31185,4185540.25
31186,8076794.5
31187,3684129.0
31188,5244654.5
31189,5202421.5
31190,7006641.5
31191,12754769.0
31192,4034833.75
31193,5692356.5
31194,9123406.0
31195,7451165.5
31196,4935399.5
31197,14983596.0
31198,6227879.0
31199,6597659.5
31200,10479387.0
31201,3976096.0
31202,3948496.25
31203,6734341.0
31204,3701689.0
31205,8529558.0
31206,5650768.5
31207,4270026.5
31208,5125703.5
31209,4275226.0
31210,6214292.5
31211,6937174.0
31212,5384508.5
31213,9665763.0
31214,6946190.5
31215,5316511.5
31216,5960676.0
31217,7306538.0
31218,8440620.0
31219,3711675.25
31220,6747391.0
31221,3858843.25
31222,6821649.0
31223,9754960.0
31224,6878063.5
31225,12562918.0
31226,6597225.5
31227,9473948.0
31228,8994698.0
31229,4643525.0
31230,5618939.0
31231,4164362.5
31232,7125081.5
31233,6496128.0
31234,6174288.0
31235,5900386.0
31236,6254562.0
31237,9087334.0
31238,6597659.5
31239,11861345.0
31240,6623292.5
31241,6306599.5
31242,7425521.5
31243,3704917.0
31244,7314618.5
31245,7696728.5
31246,10580692.0
31247,5701402.5
31248,7017280.5
31249,9775746.0
31250,6288888.0
31251,7167588.5
31252,6645798.5
31253,8446160.0
31254,5612946.0
31255,11378457.0
31256,6698005.0
31257,5508168.0
31258,9288048.0
31259,8380839.0
31260,7173305.0
31261,19731664.0
31262,5933458.5
31263,6352215.0
31264,3835582.0
31265,11078914.0
31266,7391854.5
31267,3891420.0
31268,4420887.5
31269,7394717.0
31270,4175505.5
31271,5575595.0
31272,15610697.0
31273,7941268.5
31274,5622493.0
31275,5942955.5
31276,5708480.5
31277,4917100.5
31278,14959895.0
31279,14604433.0
31280,6832834.5
31281,7224204.0
31282,11868565.0
31283,6811118.0
31284,3580041.25
31285,5393801.0
31286,7613482.0
31287,9998928.0
31288,4438927.0
31289,7828417.0
31290,6294624.0
31291,6361169.0
31292,4037216.5
31293,7327402.5
31294,3835026.0
31295,19179632.0
31296,9831525.0
31297,7885062.0
31298,3863866.25
31299,9775746.0
31300,7032448.0
31301,6458853.5
31302,4968561.5
31303,8205863.5
31304,7097987.5
31305,8057099.5
31306,3265847.25
31307,6313460.0
31308,7361625.0
31309,8727802.0
31310,47871484.0
31311,5260318.5
31312,5312457.0
31313,10297456.0
31314,6415439.0
31315,9863926.0
31316,12629203.0
31317,18861188.0
31318,8436524.0
31319,6756882.5
31320,5977971.0
31321,7054843.5
31322,6994417.0
31323,7674234.5
31324,5841769.5
31325,5969590.5
31326,5172629.0
31327,7807808.5
31328,14773936.0
31329,5803006.5
31330,10293764.0
31331,8432622.0
31332,5161670.0
31333,4937678.0
31334,4380706.5
31335,7390001.0
31336,7109470.5
31337,7165141.5
31338,4194295.25
31339,4485216.5
31340,6044747.0
31341,9697063.0
31342,4875510.0
31343,3184792.25
31344,3954318.5
31345,5147605.5
31346,3662200.25
31347,8005934.5
31348,11811452.0
31349,11081324.0
31350,3637206.0
31351,5247071.0
31352,8640569.0
31353,4733015.5
31354,7290341.5
31355,9200365.0
31356,4483403.0
31357,5326667.0
31358,2709662.5
31359,6566750.5
31360,8632481.0
31361,4470014.5
31362,10050171.0
31363,5842432.5
31364,3299041.75
31365,3512511.75
31366,6785347.0
31367,8887398.0
31368,6234421.5
31369,4474228.5
31370,8591736.0
31371,8114958.5
31372,7148379.0
31373,4717446.0
31374,7055752.0
31375,5660752.0
31376,6504317.0
31377,7392242.5
31378,5735000.0
31379,26768324.0
31380,4421575.0
31381,6721854.5
31382,4933842.0
31383,7550574.5
31384,15341409.0
31385,12818961.0
31386,8508159.0
31387,10947648.0
31388,5312021.5
31389,4616506.5
31390,7323581.0
31391,5658048.0
31392,8225545.0
31393,8419926.0
31394,5562503.5
31395,4256195.5
31396,9032176.0
31397,6585018.5
31398,2701272.0
31399,10596445.0
31400,4377036.0
31401,11034312.0
31402,9424853.0
31403,5252844.0
31404,4571181.0
31405,4355292.0
31406,6142122.0
31407,3141190.0
31408,6739911.5
31409,3534319.25
31410,10594424.0
31411,7591571.5
31412,10434749.0
31413,6981695.0
31414,4177907.25
31415,15122963.0
31416,6331295.0
31417,4746345.5
31418,7437378.5
31419,9590525.0
31420,8827988.0
31421,6177386.0
31422,6138632.0
31423,7604143.0
31424,14365211.0
31425,5631132.5
31426,4654201.0
31427,5974135.5
31428,6812599.0
31429,12034882.0
31430,5041955.5
31431,5945642.5
31432,5320752.0
31433,5578079.0
31434,3831765.0
31435,9982464.0
31436,9164758.0
31437,11912131.0
31438,7651879.0
31439,10519579.0
31440,6700190.0
31441,6212556.5
31442,7915757.0
31443,11332518.0
31444,6244549.0
31445,9272312.0
31446,11387814.0
31447,6158064.0
31448,7350232.5
31449,8811140.0
31450,6357924.0
31451,7494467.0
31452,10943911.0
31453,3323559.5
31454,4681958.0
31455,7637954.0
31456,5261342.0
31457,5542323.5
31458,16885404.0
31459,7135172.5
31460,5311575.5
31461,3857073.5
31462,3739017.25
31463,6003537.5
31464,7209984.5
31465,5435560.5
31466,50262556.0
31467,3235294.0
31468,14248853.0
31469,5215516.0
31470,5937483.0
31471,12189085.0
31472,2715677.25
31473,7389740.0
31474,4007900.25
31475,7146048.0
31476,26990520.0
31477,7452039.5
31478,5023573.0
31479,5831922.5
31480,9115352.0
31481,8255597.0
31482,9592172.0
31483,9334044.0
31484,6751993.5
31485,3372506.25
31486,2984087.5
31487,4629972.0
31488,14494346.0
31489,7835617.0
31490,4827268.0
31491,5489609.0
31492,7569493.0
31493,9184392.0
31494,5364166.0
31495,5543497.0
31496,8620166.0
31497,4827052.0
31498,6432268.0
31499,9200839.0
31500,10266686.0
31501,7225520.0
31502,8478425.0
31503,5222135.5
31504,9488126.0
31505,18243204.0
31506,7243893.5
31507,6693126.5
31508,6901527.0
31509,5535963.0
31510,6120347.0
31511,5271236.0
31512,6101011.5
31513,19684712.0
31514,22547896.0
31515,2241824.0
31516,13827383.0
31517,5769010.5
31518,7384646.5
31519,6042257.0
31520,6422436.0
31521,4821751.5
31522,4437644.5
31523,6279197.5
31524,8530396.0
31525,11236695.0
31526,5945931.5
31527,6906366.5
31528,4511079.5
31529,5570477.0
31530,6327329.5
31531,8659254.0
31532,5941306.5
31533,12865917.0
31534,7605137.0
31535,10082157.0
31536,7061272.0
31537,4542984.0
31538,5386229.0
31539,3892025.0
31540,9770005.0
31541,2933861.75
31542,5537040.5
31543,3497283.0
31544,5222185.5
31545,7161412.0
31546,12179138.0
31547,5884623.0
31548,5008920.0
31549,6220696.5
31550,5129048.5
31551,5488253.0
31552,6887555.0
31553,5764533.5
31554,7665852.0
31555,4084256.5
31556,6938735.5
31557,5852498.0
31558,10072624.0
31559,2932177.75
31560,7122996.0
31561,7274562.0
31562,22286948.0
31563,3491704.25
31564,8950203.0
31565,9546560.0
31566,5730309.5
31567,17929732.0
31568,6528896.5
31569,6742296.5
31570,7086083.5
31571,5932032.5
31572,3663003.75
31573,5324808.0
31574,10910294.0
31575,5903279.0
31576,6714762.0
31577,5365823.5
31578,8478174.0
31579,5862956.0
31580,7055301.0
31581,5529162.0
31582,5996488.0
31583,7966042.0
31584,4213017.0
31585,6861907.0
31586,13426624.0
31587,14447314.0
31588,8843686.0
31589,3752441.5
31590,5667434.0
31591,6102192.5
31592,8148980.5
31593,7194660.5
31594,7560749.0
31595,5364381.0
31596,3859848.0
31597,5566106.5
31598,3498680.75
31599,5973155.5
31600,7275748.5
31601,13945086.0
31602,5681867.0
31603,14239507.0
31604,4668065.5
31605,5311575.5
31606,6772029.5
31607,6981941.5
31608,5622021.5
31609,5416900.0
31610,7157069.5
31611,6010320.5
31612,5744042.5
31613,5251717.0
31614,14786058.0
31615,9994066.0
31616,10238194.0
31617,4649339.0
31618,7449041.0
31619,9244146.0
31620,4574264.0
31621,5654326.0
31622,32243648.0
31623,9537041.0
31624,5284317.5
31625,9486352.0
31626,5445439.5
31627,7089078.0
31628,9891999.0
31629,9457627.0
31630,4022075.0
31631,6143422.5
31632,15847308.0
31633,4828875.0
31634,7719841.0
31635,13426086.0
31636,5524092.0
31637,6013921.0
31638,7417679.5
31639,3592679.0
31640,10506044.0
31641,3968243.25
31642,3122808.5
31643,5627262.0
31644,9725625.0
31645,6127671.0
31646,8360283.5
31647,5316141.5
31648,11216011.0
31649,5386645.0
31650,6515181.5
31651,12076018.0
31652,5720535.5
31653,5368326.5
31654,5466616.5
31655,4302372.0
31656,23308236.0
31657,7080456.5
31658,4597943.0
31659,7321095.0
31660,4813477.0
31661,4712617.0
31662,7110236.5
31663,3990889.25
31664,3777917.75
31665,4174199.5
31666,4805487.0
31667,7160537.5
31668,9202120.0
31669,9852813.0
31670,7199691.5
31671,5420708.5
31672,8308405.0
31673,7418160.5
31674,8112196.0
31675,8048022.5
31676,6896191.5
31677,5202307.0
31678,5048225.0
31679,8142129.0
31680,6216598.5
31681,6714019.0
31682,3259241.75
31683,6769253.0
31684,5354307.0
31685,3419068.5
31686,11975279.0
31687,10435346.0
31688,10582791.0
31689,3782124.75
31690,6927620.5
31691,3628783.25
31692,4608404.0
31693,5709330.0
31694,7506720.0
31695,7150977.0
31696,3157703.5
31697,5332507.0
31698,3113358.25
31699,5454592.5
31700,4821664.0
31701,8821179.0
31702,5853324.5
31703,8578423.0
31704,5768592.5
31705,9356147.0
31706,5460765.0
31707,11153973.0
31708,7841201.0
31709,5315994.5
31710,10924662.0
31711,7223212.0
31712,7262501.0
31713,6142046.0
31714,5598453.0
31715,5156592.5
31716,5842477.0
31717,9614610.0
31718,5133281.0
31719,6708674.5
31720,3505681.25
31721,4726277.0
31722,5756804.0
31723,5303052.0
31724,5944310.0
31725,5287619.0
31726,12308232.0
31727,5656893.5
31728,4714963.5
31729,7012109.5
31730,3690610.0
31731,7546133.0
31732,7770570.5
31733,3781919.25
31734,4588350.0
31735,2960741.0
31736,6324331.0
31737,5613428.0
31738,6167167.5
31739,5513865.0
31740,6908138.5
31741,10470955.0
31742,13184571.0
31743,7752665.0
31744,5290136.0
31745,3920302.75
31746,9403575.0
31747,5255605.0
31748,16354598.0
31749,6008624.0
31750,8472605.0
31751,7202672.0
31752,4134738.25
31753,3435921.75
31754,6842264.0
31755,8064310.5
31756,2328819.5
31757,5760313.0
31758,5502162.0
31759,6691263.0
31760,6367912.0
31761,17196612.0
31762,2634957.75
31763,11706979.0
31764,5727954.5
31765,3727297.0
31766,7806282.5
31767,3721333.5
31768,7234152.5
31769,9098781.0
31770,3477308.75
31771,3882264.25
31772,8096753.5
31773,4976965.0
31774,6550806.5
31775,9949655.0
31776,2132917.75
31777,4434514.0
31778,8799854.0
31779,8649977.0
31780,7144078.5
31781,7031992.0
31782,6088845.5
31783,3597358.75
31784,5481160.5
31785,5917680.5
31786,5263756.0
31787,6766303.5
31788,5169024.5
31789,6310570.5
31790,3874530.25
31791,8568440.0
31792,6968524.0
31793,8268897.5
31794,7065825.5
31795,5294310.0
31796,5218163.0
31797,13714911.0
31798,8122925.5
31799,4511157.0
31800,5181007.5
31801,3167406.0
31802,6683693.0
31803,7241876.5
31804,5041369.0
31805,3218374.75
31806,6800395.5
31807,6753345.5
31808,7874631.5
31809,5347397.5
31810,4038402.5
31811,7233276.5
31812,6295350.5
31813,6703616.0
31814,5828508.5
31815,6343479.5
31816,4721524.0
31817,3199844.0
31818,6334103.5
31819,6045951.5
31820,9727016.0
31821,10429357.0
31822,5228509.0
31823,5140487.5
31824,3400085.5
31825,5303027.0
31826,5965817.0
31827,7263366.5
31828,5481087.5
31829,7755978.0
31830,6125141.0
31831,3206038.5
31832,10107612.0
31833,11715869.0
31834,6973450.0
31835,4812660.0
31836,7648946.5
31837,3501832.0
31838,7207743.0
31839,5003592.0
31840,9051544.0
31841,5338053.0
31842,7545327.0
31843,3469954.5
31844,6575191.5
31845,8115105.5
31846,5272492.5
31847,4812582.0
31848,5866636.0
31849,8064895.0
31850,6417746.0
31851,11696779.0
31852,7311103.5
31853,9638093.0
31854,6223681.0
31855,4719727.5
31856,6360980.5
31857,8556599.0
31858,10401029.0
31859,32249308.0
31860,7116314.5
31861,15459817.0
31862,7362699.5
31863,10217905.0
31864,3280797.0
31865,3827977.5
31866,3075097.75
31867,7358944.0
31868,4864052.5
31869,9455066.0
31870,3610271.25
31871,5123050.0
31872,10393790.0
31873,6494994.5
31874,5325798.0
31875,5774041.0
31876,5420145.0
31877,22796980.0
31878,3496386.0
31879,8475337.0
31880,9144224.0
31881,4805157.0
31882,12834863.0
31883,5350611.5
31884,5129752.5
31885,5579366.5
31886,7844537.0
31887,8155581.0
31888,4246655.0
31889,11634145.0
31890,5223176.5
31891,3218774.0
31892,3794089.75
31893,18712944.0
31894,7822566.0
31895,3746670.0
31896,3757372.5
31897,3321341.5
31898,4188962.5
31899,4301629.5
31900,5549590.5
31901,7192314.0
31902,7208795.0
31903,5533197.5
31904,4173964.75
31905,6804573.5
31906,4581839.0
31907,3804307.25
31908,3939063.5
31909,5813586.5
31910,4226744.0
31911,3849364.0
31912,6870609.5
31913,7207399.5
31914,6264196.5
31915,7447904.5
31916,4195411.5
31917,5902980.5
31918,4897230.0
31919,6737263.5
31920,4034714.5
31921,5466491.5
31922,5973258.0
31923,7362292.0
31924,10931770.0
31925,6298191.0
31926,8581361.0
31927,10205479.0
31928,7308817.0
31929,14765541.0
31930,7970267.0
31931,5700984.0
31932,8030258.5
31933,6924747.5
31934,5979487.5
31935,5114799.5
31936,4058517.75
31937,6267071.0
31938,5149913.5
31939,5023386.5
31940,7630840.5
31941,26115736.0
31942,5514938.0
31943,7563403.0
31944,4516602.5
31945,5683558.0
31946,10190463.0
31947,7992409.0
31948,6695169.5
31949,8994544.0
31950,10439228.0
31951,5320173.5
31952,5368925.5
31953,3892195.75
31954,9745531.0
31955,5049318.0
31956,7632172.5
31957,4203228.5
31958,4105218.75
31959,11260596.0
31960,6932994.0
31961,7610658.0
31962,4672239.0
31963,6728518.0
31964,4998846.5
31965,5725775.5
31966,13651257.0
31967,12137720.0
31968,6621448.5
31969,24691620.0
31970,5446592.5
31971,4238672.0
31972,5425963.5
31973,5270703.0
31974,7448281.0
31975,4105649.5
31976,4174983.75
31977,8457654.0
31978,5385474.0
31979,4969608.5
31980,5138188.5
31981,6055912.0
31982,9428053.0
31983,9782107.0
31984,6644410.5
31985,5165373.0
31986,4364914.0
31987,6030024.5
31988,6742187.0
31989,12353012.0
31990,3502921.0
31991,8732322.0
31992,4971903.0
31993,7913145.5
31994,7283573.0
31995,6694812.0
31996,11722195.0
31997,5110255.5
31998,3822166.5
31999,5527549.0
32000,6821057.0
32001,48174024.0
32002,18102888.0
32003,8581033.0
32004,7297402.0
32005,5111225.5
32006,14814598.0
32007,9722324.0
32008,6366248.5
32009,3777752.0
32010,7066385.0
32011,5347713.5
32012,2043533.375
32013,5938814.0
32014,5444432.0
32015,7452842.5
32016,6680882.5
32017,9975936.0
32018,7408983.5
32019,5896111.0
32020,5790899.5
32021,7890990.0
32022,5319108.0
32023,4165395.25
32024,6035000.5
32025,5792037.0
32026,4705140.0
32027,7111715.0
